,video,video_condition,im_condition,pred_val,word_start,word_end,resp_exp_fear,rt_exp_fear,resp_current_anxiety,rt_current_anxiety,video_start,video_end,resp_fear,resp_anxiety,resp_arousal,resp_valence,rt_fear,rt_anxiety,rt_arousal,rt_valence,participant_num,video_hp,video_scr,base_ECG,base_scr,trial_num,Unnamed: 26
614,social_high_5.m4v,2,2,2,789.189,792.189,0.072,2.787,0.01,2.069,801.769,821.743,0.818,0.651,0.998,0.344,3.421,2.202,2.052,3.087,130,1.127,0.111,1.043,0.007,13,
615,spider_high_1.mov,3,2,2,841.997,844.997,0.019,4.688,0.007,1.735,857.147,877.119,0.023,0.006,0.197,0.296,3.804,1.619,1.886,3.854,130,1.186,0,1.043,0.007,14,
616,spider_low_5.mov,3,1,1,897.775,900.776,0.035,3.487,0.009,1.919,909.905,930.211,0.004,0.012,0.155,0.5,2.002,1.585,2.853,2.586,130,1.181,0,1.043,0.007,15,
617,spider_low_4.m4v,3,1,1,948.732,951.732,0.019,2.369,0.014,2.469,961.295,981.769,0.004,0,0.289,0.682,3.27,1.068,2.803,1.802,130,1.196,0,1.043,0.007,16,
618,heights_low_5.m4v,1,1,2,1000.205,1003.205,0.011,3.404,0.008,1.102,1016.44,1036.396,0.004,0.007,0.403,0.746,2.57,1.468,4.605,2.419,130,1.35,0,1.043,0.007,17,
619,spider_high_6.mov,3,2,2,1056.951,1059.952,0.008,3.054,0.011,2.72,1069.448,1089.054,0.31,0.593,0.651,0.281,4.789,3.304,3.07,2.086,130,1.224,0,1.043,0.007,18,
620,social_high_1.mov,2,2,2,1111.795,1114.795,0.018,3.404,0.009,3.621,1125.544,1145.583,0.099,0.012,0.993,0.992,7.892,3.988,3.27,3.437,130,1.094,0.111,1.043,0.007,19,
621,social_low_1.m4v,2,1,1,1173.664,1176.664,0.005,3.437,0.003,1.585,1185.41,1206.2,0.014,0.008,0.22,0.5,3.738,1.452,4.555,1.318,130,1.218,0,1.043,0.007,20,
622,social_low_6.m4v,2,1,1,1226.755,1229.756,0.014,2.82,0.01,1.535,1239.836,1259.226,0.398,0.233,0.76,0.589,5.64,2.653,2.536,3.521,130,1.17,0.119,1.043,0.007,21,
623,heights_high_3.m4v,1,2,2,1283.068,1286.068,0.01,3.487,0.011,1.251,1299.536,1320.126,0.703,0.618,0.797,0.424,7.008,3.504,2.536,2.62,130,1.271,0.104,1.043,0.007,22,
624,heights_low_6.m4v,1,1,1,1345.286,1348.287,0.003,2.436,0.01,1.619,1361.07,1379.058,0.01,0.009,0.602,0.991,5.289,2.62,6.14,2.82,130,1.271,0,1.043,0.007,23,
625,heights_high_1.m4v,1,2,1,1405.42,1408.42,0.009,2.203,0.009,1.819,1421.17,1441.56,0.764,0.765,0.9,0.316,7.425,2.336,2.486,3.287,130,1.3,0.106,1.043,0.007,24,
626,heights_high_2.mov,1,2,2,1539.434,1542.434,0.008,5.89,0.009,5.189,1562.243,1583.099,0.853,0.872,0.782,0.17,4.739,1.735,2.953,2.286,130,1.224,0.203,1.043,0.007,25,
627,heights_low_2.m4v,1,1,1,1604.306,1607.306,0.009,2.87,0.015,1.151,1620.056,1640.046,0,0,0.807,1,1.936,1.251,2.77,1.235,130,1.167,0,1.043,0.007,26,
628,social_high_3.mov,2,2,2,1656.731,1659.731,0.023,5.222,0.01,2.97,1672.648,1693.004,0.219,0.457,0.899,0.699,5.957,1.719,4.655,3.304,130,,0,1.043,0.007,27,
629,heights_low_4.m4v,1,1,2,1718.132,1721.132,0.014,6.29,0.006,1.952,1738.104,1759.095,0.077,0.073,0.886,0.947,3.371,1.769,3.521,3.988,130,1.202,0,1.043,0.007,28,
630,heights_high_5.mov,1,2,1,1781.235,1784.235,0.01,3.37,0.01,1.402,1797.736,1817.725,0.665,0.665,0.931,0.318,3.337,1.718,2.186,4.505,130,1.224,0.111,1.043,0.007,29,
631,spider_high_3.mov,3,2,2,1838.965,1841.965,0,1.986,0.006,1.435,1851.112,1871.218,0.597,0.594,0.655,0.248,2.636,1.018,2.086,4.138,130,1.239,0,1.043,0.007,30,
632,spider_low_2.mov,3,1,1,1890.589,1893.589,0.01,4.855,0.011,1.151,1903.319,1923.843,0,0.005,0.248,0.786,3.304,0.617,2.536,1.919,130,1.279,0,1.043,0.007,31,
633,social_low_4.m4v,2,1,2,1941.712,1944.712,0.042,5.74,0.01,1.201,1957.379,1978.087,0.004,0.053,0.24,0.665,4.655,1.936,2.636,4.321,130,1.316,0,1.043,0.007,32,
634,social_low_3.m4v,2,1,1,2001.128,2004.128,0.003,2.503,0.009,1.152,2011.506,2031.612,0.054,0.336,0.358,0.328,5.106,4.739,2.753,3.337,130,1.28,0,1.043,0.007,33,
635,social_high_6.mov,2,2,1,2057.039,2060.039,0.034,3.788,0.007,1.151,2068.702,2089.225,0.223,0.742,0.75,0.239,6.491,7.225,3.22,1.969,130,1.341,0,1.043,0.007,34,
636,spider_high_2.m4v,3,2,2,2117.623,2120.623,0.012,3.537,0.008,1.652,2129.536,2149.559,0.576,0.69,0.651,0.378,3.27,1.785,2.72,3.654,130,1.393,0,1.043,0.007,35,
637,spider_low_1.m4v,3,1,1,2170.481,2173.481,0.027,5.423,0.01,2.386,2186.015,2206.222,0.01,0.009,0.08,0.491,3.254,2.002,0.718,3.821,130,1.355,0,1.043,0.007,36,
638,spider_high_4.m4v,3,2,2,10.061,13.085,0.052,2.587,0,1.035,20.473,40.93,0.052,0.037,0.8,0.001,1.719,1.201,1.852,1.052,131,0.742,0,0.632,0.114,1,
639,spider_low_3.m4v,3,1,1,56.262,59.263,0.057,1.218,0.091,0.901,67.125,87.784,0.066,0.002,0.208,0,1.819,1.085,1.502,1.101,131,0.729,0,0.632,0.114,2,
640,spider_low_2.mov,3,1,1,102.797,105.798,0.036,2.236,0.006,0.985,112.775,133.332,0,0,0.355,0,1.719,0.801,2.336,0.768,131,0.726,0,0.632,0.114,3,
641,social_low_3.m4v,2,1,2,148.447,151.448,0,0.768,0,0.718,156.69,176.849,0,0,0.764,0.79,2.286,0.734,1.769,1.202,131,,0.109,0.632,0.114,4,
642,heights_low_2.m4v,1,1,2,192.346,195.348,0.102,1.501,0,0.968,206.563,226.588,0,0,1,1,0.834,0.551,0.768,0.584,131,0.685,0,0.632,0.114,5,
643,heights_low_5.m4v,1,1,1,238.831,241.831,0,1.052,0,1.268,252.896,272.906,0,0,1,1,1.235,0.768,0.918,0.701,131,0.709,0.111,0.632,0.114,6,
644,heights_high_1.m4v,1,2,1,286.016,289.017,0,0.701,0,0.651,299.114,319.523,0.941,0.803,0.858,0.209,2.553,0.667,1.251,0.901,131,0.758,0.106,0.632,0.114,7,
645,spider_high_1.mov,3,2,2,334.386,337.389,0,2.486,0,1.385,345.999,366.005,0.748,0.468,0.68,0,1.468,0.768,1.519,0.684,131,0.724,0.111,0.632,0.114,8,
646,heights_high_6.mov,1,2,2,379.937,382.937,0,3.487,0.009,0.784,395.954,416.461,0.724,0.763,0.758,0.219,1.469,0.868,1.602,1.518,131,0.785,0.105,0.632,0.114,9,
647,social_high_4_replacement.mov,2,2,2,431.427,434.428,0,0.734,0,0.451,440.354,460.66,0.597,0.598,0.738,0.204,2.687,0.868,2.336,1.719,131,0.736,0,0.632,0.114,10,
648,social_high_3.mov,2,2,1,477.761,480.762,0,0.684,0.097,1.869,487.055,507.445,0.199,0.053,0.861,0.724,1.235,1.235,1.318,2.036,131,,0.106,0.632,0.114,11,
649,social_low_1.m4v,2,1,1,522.761,525.762,0,0.818,0,0.634,532.956,553.799,0,0,0.868,1,0.885,0.451,1.468,0.551,131,,0.203,0.632,0.114,12,
650,spider_high_5.m4v,3,2,2,638.789,641.79,0,0.834,0,0.467,647.833,668.325,0,0,0.051,0,2.436,0.534,1.018,0.951,131,,0.105,0.632,0.114,13,
651,spider_high_3.mov,3,2,1,682.755,685.755,0,0.885,0.04,0.801,691.181,711.32,0.119,0.306,0.559,0,1.802,0.651,0.968,0.851,131,0.765,0.109,0.632,0.114,14,
652,spider_low_6.m4v,3,1,1,725.085,728.085,0.063,0.618,0,0.651,733.094,753.618,0.074,0.052,0.574,0,1.969,0.801,1.118,0.701,131,,0,0.632,0.114,15,
653,heights_low_6.m4v,1,1,2,767.715,770.716,0.018,0.951,0,1.001,781.414,799.436,0.26,0,1,1,1.452,0.701,1.385,0.667,131,,0,0.632,0.114,16,
654,heights_low_4.m4v,1,1,1,813.132,816.132,0,0.785,0,0.584,826.247,847.273,0,0,1,1,1.719,0.534,0.551,0.551,131,,0.199,0.632,0.114,17,
655,social_low_4.m4v,2,1,2,860.134,863.135,0,0.601,0,0.484,868.961,889.703,0,0,1,1,1.218,0.584,0.618,0.517,131,0.762,0.103,0.632,0.114,18,
656,heights_high_2.mov,1,2,2,902.13,905.131,0,0.634,0,0.517,915.028,935.919,0.254,0.06,1,1,2.119,1.252,1.001,1.168,131,0.775,0.303,0.632,0.114,19,
657,heights_high_4.m4v,1,2,1,950.951,953.951,0,0.718,0,0.467,963.882,984.174,0.246,0.094,1,0.833,1.435,0.651,0.885,0.851,131,,0.108,0.632,0.114,20,
658,social_high_6.mov,2,2,2,997.486,1000.486,0,0.667,0,0.568,1007.464,1028.02,0.058,0.087,0.74,0.227,1.836,0.918,1.569,1.051,131,0.761,0,0.632,0.114,21,
659,social_low_5.m4v,2,1,1,1042.886,1045.886,0,0.684,0,0.584,1050.895,1070.887,0,0,1,1,0.734,0.417,0.584,0.417,131,0.756,0,0.632,0.114,22,
660,social_high_1.mov,2,2,1,1082.53,1085.53,1,1.752,0,3.137,1094.159,1114.232,0,0,1,1,0.684,0.618,1.168,0.501,131,0.791,0,0.632,0.114,23,
661,spider_low_4.m4v,3,1,2,1126.695,1129.696,0.448,0.534,0,0.451,1136.423,1156.932,0.041,0,1,0.343,1.635,0.567,0.784,0.718,131,,0.105,0.632,0.114,24,
662,social_low_6.m4v,2,1,2,1242.106,1245.107,0,0.918,0,0.451,1251.216,1270.623,0,0,1,1,0.785,0.484,0.584,0.334,131,,0.119,0.632,0.114,25,
663,social_high_2.mov,2,2,1,1282.301,1285.301,0,1.652,0,0.501,1291.177,1312.151,0.405,0.417,0.5,0.188,1.952,0.434,0.567,0.584,131,,0,0.632,0.114,26,
664,social_low_2.mov,2,1,1,1325.181,1328.182,0,0.651,0,0.401,1334.976,1356.319,0,0,1,0.99,1.302,0.334,0.467,0.501,131,,0.193,0.632,0.114,27,
665,heights_high_3.m4v,1,2,2,1368.413,1371.413,0,0.901,0.085,0.567,1381.61,1402.219,0.862,0.753,0.795,0.078,1.435,0.534,0.651,0.434,131,0.817,0.104,0.632,0.114,28,
666,spider_high_2.m4v,3,2,2,1414.764,1417.764,0,0.834,0,0.484,1424.825,1444.883,0.31,0.287,0.958,0,1.402,0.534,0.601,0.301,131,0.754,0,0.632,0.114,29,
667,social_high_5.m4v,2,2,2,1457.211,1460.211,0,0.534,0,0.434,1464.919,1484.927,0,0,1,1,2.336,0.434,0.3,0.417,131,,0.111,0.632,0.114,30,
668,spider_low_5.mov,3,1,2,1497.906,1500.906,0,5.039,0,0.351,1510.036,1530.359,0,0,1,0,1.185,0.434,0.484,0.567,131,,0.107,0.632,0.114,31,
669,spider_low_1.m4v,3,1,1,1542.522,1545.522,0,0.467,0,0.384,1551.114,1571.357,0.047,0.158,0.391,0.138,1.252,0.517,1.102,0.818,131,0.722,0,0.632,0.114,32,
670,spider_high_6.mov,3,2,1,1584.535,1587.535,0,1.035,0,0.517,1592.827,1612.466,0,0.136,0.758,0.006,0.884,0.851,0.718,0.334,131,,0,0.632,0.114,33,
671,heights_low_1.m4v,1,1,2,1624.746,1627.746,0,0.534,0,0.417,1637.443,1658.453,0,0,1,1,1.001,0.551,0.384,0.484,131,0.696,0,0.632,0.114,34,
672,heights_low_3.mov,1,1,1,1670.363,1673.363,0,0.551,0,0.367,1683.027,1701.532,0,0,1,0.799,1.302,0.434,1.085,0.817,131,,0.133,0.632,0.114,35,
673,heights_high_5.mov,1,2,1,1714.662,1717.662,0,0.567,0,0.351,1727.326,1747.332,0.52,0.542,0.971,0.377,1.619,0.634,0.985,0.551,131,,0.222,0.632,0.114,36,
674,social_low_4.m4v,2,1,2,10.078,13.104,0.328,3.054,0.079,1.669,21.608,42.351,0.133,0.099,0.685,0.736,2.102,1.902,1.853,1.886,133,0.865,0,0.793,0.007,1,
675,spider_low_3.m4v,3,1,2,59.616,62.617,0.35,2.803,0.059,1.519,70.696,91.371,0.325,0.326,0.301,0.5,2.72,1.235,1.235,1.618,133,0.865,0,0.793,0.007,2,
676,heights_high_1.m4v,1,2,2,107.686,110.687,0.38,3.554,0.089,2.119,125.105,145.531,0.55,0.591,0.382,0.452,2.97,3.37,2.036,2.57,133,0.871,0,0.793,0.007,3,
677,spider_high_3.mov,3,2,2,165.967,168.967,0.349,2.92,0.068,1.435,179.065,199.188,0.617,0.699,0.025,0.063,2.336,1.101,1.452,1.552,133,0.854,0,0.793,0.007,4,
678,spider_high_2.m4v,3,2,1,215.121,218.122,0.385,2.753,0.525,3.487,229.121,249.197,0.284,0.27,0.075,0.432,1.735,1.202,1.669,3.087,133,0.872,0,0.793,0.007,5,
679,spider_low_1.m4v,3,1,1,266.395,269.395,0.378,2.17,0.283,1.469,276.773,297.017,0.102,0.109,0.089,0.5,1.785,1.619,1.352,1.118,133,0.842,0,0.793,0.007,6,
680,heights_high_3.m4v,1,2,2,312.396,315.396,0.347,2.937,0.133,1.635,328.714,349.339,0.389,0.385,0.694,0.643,2.219,1.168,1.936,2.52,133,0.876,0,0.793,0.007,7,
681,heights_low_3.mov,1,1,1,366.672,369.673,0.38,2.603,0.159,1.168,382.189,400.694,0.147,0.076,0.668,0.856,1.686,1.285,4.405,2.152,133,0.844,0,0.793,0.007,8,
682,heights_low_6.m4v,1,1,1,419.714,422.714,0.218,2.052,0.114,1.335,434.831,452.854,0.269,0.243,0.553,0.835,1.535,1.986,2.753,1.135,133,0.827,0,0.793,0.007,9,
683,social_high_5.m4v,2,2,2,469.77,472.77,0.216,1.785,0.149,1.385,480.682,500.688,0.341,0.374,0.371,0.434,5.156,2.219,2.636,3.087,133,0.809,0,0.793,0.007,10,
684,social_low_1.m4v,2,1,1,523.279,526.279,0.278,1.602,0.191,1.218,532.839,553.666,0.207,0.202,0.61,0.7,1.635,1.235,2.069,1.418,133,,0,0.793,0.007,11,
685,social_high_1.mov,2,2,1,569.513,572.513,0.326,1.652,0.17,1.168,581.076,601.149,0.262,0.19,0.321,0.328,2.269,1.535,2.536,1.535,133,0.852,0,0.793,0.007,12,
686,social_high_3.mov,2,2,2,691.815,694.816,0.221,2.57,0.172,1.769,702.894,723.267,0.586,0.659,0.346,0.426,2.153,1.402,1.736,1.335,133,0.844,0,0.793,0.007,13,
687,social_high_2.mov,2,2,1,739.384,742.385,0.33,2.053,0.317,2.786,752.966,773.923,0.597,0.706,0.282,0.265,2.119,2.253,1.418,2.269,133,0.86,0,0.793,0.007,14,
688,heights_low_2.m4v,1,1,2,791.492,794.493,0.298,2.036,0.092,1.735,807.009,827.035,0.024,0.021,0.662,0.885,2.319,1.986,2.269,1.652,133,0.856,0,0.793,0.007,15,
689,heights_high_2.mov,1,2,1,844.751,847.751,0.265,1.635,0.044,1.302,859.434,880.308,0.604,0.7,0.289,0.357,2.019,1.535,1.268,2.019,133,0.773,0,0.793,0.007,16,
690,heights_high_4.m4v,1,2,1,896.642,899.642,0.288,3.187,0.102,3.104,914.678,934.971,0.695,0.716,0.214,0.222,1.702,1.385,1.402,1.369,133,0.833,0,0.793,0.007,17,
691,social_low_3.m4v,2,1,2,950.318,953.318,0.244,2.102,0.136,1.151,961.313,981.455,0.298,0.226,0.221,0.527,2.136,1.318,2.052,2.687,133,0.81,0,0.793,0.007,18,
692,social_low_2.mov,2,1,1,999.138,1002.139,0.301,1.652,0.138,2.353,1009.884,1031.227,0.264,0.231,0.221,0.486,2.003,1.235,1.618,3.571,133,0.795,0,0.793,0.007,19,
693,spider_low_6.m4v,3,1,2,1049.144,1052.144,0.403,2.303,0.239,2.286,1061.474,1081.983,0.612,0.642,0.053,0.035,2.27,1.318,2.353,2.236,133,0.807,0,0.793,0.007,20,
694,spider_high_6.mov,3,2,1,1099.65,1102.65,0.34,2.203,0.168,4.672,1113.265,1132.887,0.604,0.806,0.032,0.024,1.268,0.784,1.652,1.569,133,0.808,0,0.793,0.007,21,
695,spider_low_5.mov,3,1,1,1147.653,1150.653,0.35,2.637,0.194,1.585,1158.615,1178.955,0.291,0.21,0.189,0.455,1.735,1.302,1.669,1.986,133,0.836,0,0.793,0.007,22,
696,heights_low_5.m4v,1,1,2,1195.138,1198.139,0.355,2.286,0.122,2.97,1212.141,1232.133,0.257,0.221,0.49,0.628,1.702,1.335,2.103,1.535,133,0.834,0,0.793,0.007,23,
697,spider_high_5.m4v,3,2,2,1248.297,1251.298,0.321,6.024,0.137,1.502,1264.565,1285.058,0.436,0.727,0.285,0.298,2.703,1.285,3.354,1.619,133,,0,0.793,0.007,24,
698,social_low_5.m4v,2,1,2,1376.055,1379.056,0.273,1.769,0.209,1.202,1385.766,1405.741,0.126,0.099,0.312,0.529,1.752,1.385,2.52,2.269,133,0.827,0,0.793,0.007,25,
699,spider_high_4.m4v,3,2,2,1423.157,1426.158,0.562,1.886,0.223,1.618,1434.403,1454.877,0.576,0.607,0.166,0.265,2.069,1.285,1.419,1.468,133,0.823,0,0.793,0.007,26,
700,spider_low_2.mov,3,1,1,1470.61,1473.61,0.617,2.336,0.184,1.619,1481.305,1501.845,0.219,0.223,0.293,0.633,1.435,1.101,1.335,1.302,133,0.88,0,0.793,0.007,27,
701,spider_high_1.mov,3,2,1,1516.511,1519.511,0.332,3.187,0.167,1.352,1529.792,1549.798,0.344,0.408,0.289,0.419,2.336,3.804,1.669,2.436,133,0.863,0,0.793,0.007,28,
702,heights_high_6.mov,1,2,2,1569.536,1572.536,0.381,3.905,0.301,1.585,1586.772,1607.278,0.582,0.719,0.285,0.317,1.869,1.152,1.502,1.235,133,0.898,0,0.793,0.007,29,
703,social_low_6.m4v,2,1,2,1622.528,1625.528,0.261,2.269,0.199,1.468,1634.992,1654.4,0.298,0.301,0.306,0.263,1.635,1.352,2.353,6.174,133,0.882,0,0.793,0.007,30,
704,social_high_6.mov,2,2,1,1675.403,1678.403,0.237,2.219,0.139,1.218,1685.581,1706.121,0.321,0.268,0.222,0.353,2.219,2.503,1.352,3.554,133,0.891,0,0.793,0.007,31,
705,social_high_4_replacement.mov,2,2,1,1725.241,1728.241,0.292,2.553,0.173,1.752,1737.288,1757.594,0.61,0.622,0.074,0.375,1.869,1.819,2.169,3.971,133,0.869,0,0.793,0.007,32,
706,heights_low_4.m4v,1,1,2,1776.915,1779.915,0.316,2.052,0.214,1.185,1791.898,1812.925,0.597,0.627,0.34,0.447,2.069,0.934,1.385,2.136,133,0.874,0,0.793,0.007,33,
707,heights_low_1.m4v,1,1,1,1828.939,1831.94,0.363,3.554,0.225,1.619,1845.858,1866.868,0.128,0.128,0.143,0.693,1.819,0.951,3.537,2.052,133,0.827,0,0.793,0.007,34,
708,heights_high_5.mov,1,2,1,1884.718,1887.718,0.33,1.836,0.118,1.351,1899.65,1919.657,0.585,0.648,0.34,0.355,2.97,1.569,1.335,1.318,133,0.885,0,0.793,0.007,35,
709,spider_low_4.m4v,3,1,2,1936.341,1939.342,0.575,2.236,0.265,1.652,1946.97,1967.479,0.225,0.205,0.224,0.428,1.986,1.585,2.92,3.854,133,0.857,0,0.793,0.007,36,
710,spider_low_6.m4v,3,1,2,10.078,13.104,0.02,2.753,0.066,3.204,22.86,43.386,0.022,0.063,0.171,0.415,4.438,2.136,3.07,2.686,134,1.09,0,1.003,0.031,1,
711,spider_high_2.m4v,3,2,1,65.239,68.24,0.019,3.704,0.068,1.385,77.086,97.145,0.143,0.276,0.293,0.041,3.237,1.402,1.969,2.503,134,1.079,0.11,1.003,0.031,2,
712,spider_high_3.mov,3,2,1,115.745,118.745,0.017,2.436,0.081,1.101,127.041,147.18,0.02,0.04,0.074,0.053,2.787,1.485,5.072,2.253,134,1.05,0,1.003,0.031,3,
713,heights_high_3.m4v,1,2,2,168.269,171.27,0.042,2.119,0.041,1.552,183.686,204.313,0.051,0.488,0.491,0.062,1.936,1.285,1.702,1.251,134,,0.104,1.003,0.031,4,
714,heights_high_1.m4v,1,2,1,219.993,222.995,0.058,2.687,0.087,1.819,236.245,256.671,0.042,0.462,0.491,0.088,2.72,1.151,3.804,1.051,134,0.996,0,1.003,0.031,5,
715,social_high_6.mov,2,2,2,274.904,277.904,0.004,2.486,0.083,2.536,286.65,307.192,0.03,0.039,0.675,0.492,4.222,2.553,2.319,3.621,134,1.08,0,1.003,0.031,6,
716,heights_low_6.m4v,1,1,2,329.397,332.398,0.146,11.646,0.03,2.403,355.193,373.216,0.01,0.022,0.386,0.984,1.919,1.719,1.685,1.268,134,1.026,0,1.003,0.031,7,
717,heights_low_3.mov,1,1,1,389.297,392.297,0.033,1.452,0.035,2.253,404.747,423.252,0.01,0.01,0.101,0.787,2.069,1.218,1.335,1.235,134,1.033,0,1.003,0.031,8,
718,social_high_5.m4v,2,2,2,438.601,441.602,0,1.268,0,0.985,448.596,468.605,0,0,0.312,0.971,2.253,1.168,2.837,2.486,134,1.028,0,1.003,0.031,9,
719,social_low_3.m4v,2,1,1,486.838,489.839,0,1.218,0,1.035,497.834,517.975,0.011,0.619,0.388,0.069,3.871,4.171,2.269,1.619,134,1.079,0,1.003,0.031,10,
720,social_low_2.mov,2,1,1,539.396,542.397,0,1.085,0,0.868,548.089,569.432,0,0.352,0.237,0.153,1.485,1.352,5.356,2.503,134,1.058,0,1.003,0.031,11,
721,spider_low_1.m4v,3,1,2,589.618,592.621,0.121,1.702,0.069,1.385,601.448,621.69,0.043,0.03,0.06,0.238,4.839,1.302,2.069,1.969,134,0.996,0,1.003,0.031,12,
722,spider_high_6.mov,3,2,2,713.672,716.672,0.016,1.201,0.001,1.085,723.7,743.322,0.192,0.262,0.321,0.045,3.588,1.235,2.036,1.519,134,0.985,0,1.003,0.031,13,
723,spider_high_5.m4v,3,2,1,761.191,764.192,0.078,1.535,0.087,0.935,770.402,790.894,0.146,0.152,0.257,0.062,4.155,0.968,1.669,1.902,134,0.974,0,1.003,0.031,14,
724,social_high_3.mov,2,2,2,809.094,812.095,0.018,1.719,0,1.068,820.624,840.997,0.053,0.126,0.097,0.234,2.42,1.302,4.271,1.068,134,1.023,0,1.003,0.031,15,
725,heights_low_2.m4v,1,1,2,859.567,862.567,0.027,4.739,0.04,1.302,877.353,897.378,0,0,0.091,1,2.019,0.801,3.487,0.834,134,1.029,0,1.003,0.031,16,
726,social_high_4_replacement.mov,2,2,2,914.01,917.01,0,0.785,0,0.751,922.269,942.559,0.093,0.2,0.536,0.028,3.838,1.235,5.373,1.652,134,1.025,0,1.003,0.031,17,
727,social_low_6.m4v,2,1,1,964.149,967.149,0,1.068,0,0.918,972.875,992.3,0.012,0.044,0.471,0.753,2.369,1.735,1.735,1.619,134,0.987,0,1.003,0.031,18,
728,social_low_1.m4v,2,1,1,1009.249,1012.249,0,1.952,0,0.701,1019.644,1040.453,0,0,0.622,0.985,1.535,0.801,2.102,1.418,134,1.038,0,1.003,0.031,19,
729,spider_low_3.m4v,3,1,2,1055.8,1058.801,0.046,2.42,0.06,1.986,1068.948,1089.624,0.27,0.217,0.423,0.011,2.987,2.72,5.223,0.901,134,0.972,0,1.003,0.031,20,
730,spider_low_5.mov,3,1,1,1110.945,1113.945,0,1.319,0.029,2.153,1121.156,1141.479,0.024,0.058,0.106,0.053,2.019,1.185,1.468,1.385,134,0.975,0,1.003,0.031,21,
731,heights_low_1.m4v,1,1,2,1157.029,1160.029,0.033,1.552,0,0.734,1171.061,1192.071,0,0,0.495,0.756,1.819,1.118,2.486,1.652,134,0.979,0.1,1.003,0.031,22,
732,heights_high_2.mov,1,2,1,1208.636,1211.636,0,1.318,0,2.019,1223.719,1244.592,0.168,0.442,0.672,0,3.504,1.118,1.469,1.235,134,1.065,0.203,1.003,0.031,23,
733,heights_high_5.mov,1,2,1,1261.411,1264.411,0.113,1.919,0.028,1.836,1276.912,1296.917,0.262,0.297,0.274,0.243,3.104,1.335,2.603,1.101,134,0.995,0.111,1.003,0.031,24,
734,social_low_4.m4v,2,1,2,1387.4,1390.401,0,0.801,0,0.634,1397.578,1418.304,0,0,0.205,0.814,1.218,0.868,3.187,1.852,134,1.067,0,1.003,0.031,25,
735,spider_high_1.mov,3,2,2,1434.919,1437.92,0,1.118,0,2.019,1445.781,1465.771,0.216,0.257,0.622,0,1.118,0.684,1.418,1.302,134,0.991,0,1.003,0.031,26,
736,spider_low_2.mov,3,1,1,1479.786,1482.786,0.071,2.503,0.041,3.838,1492.867,1513.407,0,0,0.119,0.858,1.402,1.468,4.755,1.602,134,0.973,0,1.003,0.031,27,
737,heights_high_4.m4v,1,2,2,1532.127,1535.127,0.061,1.668,0,0.701,1546.242,1566.535,0.19,0.242,0.549,0.128,1.335,1.035,2.136,1.118,134,1.037,0,1.003,0.031,28,
738,heights_low_4.m4v,1,1,1,1581.648,1584.649,0.082,3.287,0.017,1.619,1598.3,1619.324,0.09,0.151,0.319,0.565,2.002,2.687,2.753,3.388,134,1.02,0,1.003,0.031,29,
739,social_high_1.mov,2,2,2,1639.646,1642.646,0,6.107,0.026,1.001,1653.494,1673.567,0,0,0.835,0.983,1.969,2.069,1.702,1.969,134,0.931,0,1.003,0.031,30,
740,social_high_2.mov,2,2,1,1690.769,1693.769,0,0.751,0,0.801,1699.062,1720.019,0.257,0.259,0.771,0.143,2.553,2.47,1.602,0.968,134,1.072,0,1.003,0.031,31,
741,social_low_5.m4v,2,1,1,1737.104,1740.104,0,1.235,0.065,1.335,1747.415,1767.407,0,0,0.306,0.68,2.203,1.135,1.902,0.968,134,0.94,0,1.003,0.031,32,
742,spider_low_4.m4v,3,1,2,1783.104,1786.105,0.082,2.22,0,0.684,1792.748,1813.257,0,0,0.1,0.791,2.036,1.869,2.453,1.769,134,1.021,0,1.003,0.031,33,
743,spider_high_4.m4v,3,2,1,1830.874,1833.874,0.104,9.444,0.017,2.787,1851.847,1872.323,0.068,0.16,0.056,0.035,6.257,1.368,2.453,1.435,134,0.98,0,1.003,0.031,34,
744,heights_low_5.m4v,1,1,2,1893.326,1896.327,0.108,4.205,0,0.935,1910.212,1930.186,0.019,0,0.078,0.928,6.958,0.985,3.855,1.652,134,1.063,0,1.003,0.031,35,
745,heights_high_6.mov,1,2,1,1953.126,1956.126,0.034,2.203,0,1.118,1968.192,1988.699,0.149,0.314,0.5,0.185,3.271,0.885,1.685,1.168,134,0.938,0,1.003,0.031,36,
746,social_high_5.m4v,2,2,2,10.078,13.104,0.136,5.072,0.181,4.305,28.282,48.29,0.204,0.266,0.597,0.199,2.754,1.869,2.52,2.453,135,1.016,0,0.946,0.003,1,
747,social_low_6.m4v,2,1,1,67.408,70.409,0.178,2.937,0.141,1.969,80.056,99.48,0.099,0.085,0.178,0.829,2.503,1.352,2.286,1.419,135,0.98,0,0.946,0.003,2,
748,social_low_5.m4v,2,1,1,116.546,119.546,0.14,1.185,0.134,1.535,126.023,146.015,0.103,0.059,0.064,0.933,2.42,1.335,1.252,1.185,135,0.963,0,0.946,0.003,3,
749,heights_high_5.mov,1,2,2,161.695,164.696,0.314,4.689,0.199,1.585,179.716,199.739,0.558,0.366,0.646,0.43,3.004,3.287,1.735,2.136,135,1.069,0,0.946,0.003,4,
750,heights_low_2.m4v,1,1,1,219.409,222.411,0.341,1.886,0.175,1.435,234.477,254.503,0.082,0.063,0.331,0.884,2.119,1.152,3.404,2.286,135,0.955,0,0.946,0.003,5,
